gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag,direction,split
SP-00428,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"124668 kg de leche a $ 447,60 Estanque 21055-2, Raices Guias entre 1343238 - 1319386",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00429,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"411.500 kg de leche a $ 423,54 Estanque 20530-3, El Maiten Guias entre 1345651 - 1335806",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00430,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"415009 kg de leche a $ 452,11 Estanque 21215-6, Yutreco Guias entre 1333836 - 1361824",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00431,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"134633 kg de leche a $ 446,48 Estanque 03076-7, El Maiten Guias entre 1302397 - 1322548",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00432,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"366.000 kg de leche a $ 528,87 estanque 03076-7, El Maiten Guia entre 1315476 - 1274768",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00433,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"141202 kg de leche a $ 441,51 Estanque 21055-2, Raices Guias entre 1339064 - 1322131",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00434,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"7.910 kg de leche a $ 466,82 Estanque 21215-6, Yutreco Guias entre 1303668 - 1304710",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00435,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"72.826 kg de leche a $448.72 Estanque 20530-3, El Maiten Guias entre 1298482-1271418",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00436,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"144.463 kg de leche a $451.05 Estanque 21055-2, Raices Guias entre 1300349-1268098",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00437,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"346.310 kg de leche a 461.94 Estanque 21215-6, Yutreco Guias entre 1297954-1269265",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00438,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"435.744 kg de leche a $ 426,99 Estanque 20530-3, El Maiten Guias entre 1336519 - 1312258",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00439,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"102.387 kg de leche a $ 406,85 Estanque 03076-7, El Maiten Guia entre 1306302 - 1335806",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00440,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"212.775 kg de leche a $ 595,49 Estanque 03076-7, El Maiten Guia entre 1344676 - 1256614",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00441,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"69.360 kg de leche a $ 463,64 Estanque 21055-2, Raices Guias entre 1263089 - 1311895",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00442,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"203.017 kg de leche a $ 456,20 Estanque 21215-6, Yutreco Guias entre 1304715 - 1346590",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00443,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"57.212 kg de leche a $ 554,51 Estanque 21055-2, Raices Guia entre 1257430 - 1266914",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00444,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"396.889 kg de leche a $ 449,06 Estanque 20530-3, El Maiten Guias entre 1311475 - 1302683",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00445,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"193.996 kg de leche a $ 438,18 Estanque 03076-7, El Maiten Guias entre 1311475 - 1302683",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00446,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"473.548 kg de leche a $ 414,16 Estanque 21215-6, Yutreco Guias entre 1328394 - 1311274",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00447,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"301.899 kg de leche a $ 480,43 Estanque 21215-6, Yutreco Guias entre 1276573-1261418",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00448,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"125.109 kg de leche a $ 470,88 Estanque 21055-2, Raices Guias entre 1268805-1269347",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00449,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"397.465 kg de leche a $ 420,94 Estanque 21215-6, Yutreco Guias entre 1305559 - 1331026",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00450,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"279.943 kg de leche a $ 517,18 Estanque 21215-6, Yutreco Guias entre 1315427 - 1350541",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00451,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"411.897 kg de leche a $477,40 Estanque 03076-7, El Maiten Guias entre 1271587-1260591",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00452,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"425.985 kg de leche a $455.41 . Estanque 03076-7, El Maiten Guias entre 1298482-1271440",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00453,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"334305 kg de leche a $ 517,22 Estanque 21215-6, Yutreco Guias entre 1354563 - 1354517",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00454,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"180.231 kg de leche a $ 414,48 Estanque 03076-7, El Maiten Guias entre 1336519 - 1312258",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00455,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"488.819 kg de leche a $ 436,79 Estanque 21215-6, Yutreco Guias entre 1330734 - 1320168",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00456,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"462971 kg de leche a $ 447,24 Estanque 21215-6, Yutreco Guias entre 1340201 - 1323759",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00457,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"109.690 kg de leche a $ 511,10 estanque 21055-2, Raices Guia entre 1314877 - 1344674",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00458,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"359524 kg de leche a $ 457,08 Estanque 20530-3, El Maiten Guias entre 1302397 - 1355906",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00459,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"434.085 kg de leche a $500,63 estanque 03076-7, El Maiten Guias entre 1270047-1350907",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00460,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"164.256 Kg de leche a $ 553,29 Estanque 21215-6, Yutreco Guia entre 1274730 - 1256336",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00461,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"166035 kg de leche a $ 444,94 Estanque 03076-7, El Maiten Guias entre 1302875 - 1318335",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00462,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"259.442 kig de leche a $ 458,18 Estanque 20530-3, El Maiten Guia entre 1308325 -1307393",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00463,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"127.970 kg de lecha a $489,60 Estanque 21055-2, Raices Guias entre 1260441-1258522",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00464,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"312.014 kg de leche $501,31 Estanque 21215-6, Yutreco Guias entre 1268997-1351643",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00465,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"2.979 kg de keche a $ 491.27 Estanque 21055-2, Raices Guias entre 1303672 - 1263085",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00466,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"143.145 kg de lecha a $ 441,21 Estanque 21055-2, Raices Guias entre 1314648 - 1320169",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00467,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"369253 kg de leceh a $ 453,75 Estanque 20530-3, El Maiten Guias entre 1302875 - 1318335",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00468,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE LECHE,"98404 kg de leche a $ 505,57 Estanque 21055-2, Raices Guias entre 1354677 - 1354193",ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00472,ING-0.1,VENTA DE LECHE,silver_audit_v2,VENTA DE ACTIVO FIJO,ESTANQUE LECHE 6.000 LITROS USADO,ANTILLANCA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
HV-00001,ING-0.2,VENTA DE VACAS,raw_ventas_harvest,VENTA DE VACAS,,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00002,ING-0.2,VENTA DE VACAS,raw_ventas_harvest,VENTA DE VACAS,2 VACAS DESDE YUTRECO,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00003,ING-0.2,VENTA DE VACAS,raw_ventas_harvest,VENTA DE VACAS,DESDE EL MAITEN FMA 101610652,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00004,ING-0.2,VENTA DE VACAS,raw_ventas_harvest,VENTA DE VACAS,40 VACAS NOTA VENTA 22559-A,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00005,ING-0.2,VENTA DE VACAS,raw_ventas_harvest,VENTA DE VACAS,DESDE RAICES FMA 112626628,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00006,ING-0.3,VENTA VAQUILLAS,raw_ventas_harvest,VENTA DE VAQUILLAS,23 VAQUILLAS NV 22599-A,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00007,ING-0.2,VENTA DE VACAS,raw_ventas_harvest,VENTA DE VACAS,25 VACAS NOTA VENTA 22599-A,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00008,ING-0.2,VENTA DE VACAS,raw_ventas_harvest,VENTA DE VACAS,DESDE YUTRECO FMA 121613949,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00009,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00010,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 170004282,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00011,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 171627410,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00012,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE RAICES FMA 142321766,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00013,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE RAICES FMA 160350948,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00014,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 170555170,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00015,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 151421205,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00016,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 121714622,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,holdout
HV-00017,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 122337480,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00018,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 143022936,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00019,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 092853544,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00020,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 140328980,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,holdout
HV-00021,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 155245949 FMA 155245950,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00022,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE RAICES FMA 151444068,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00023,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE BRAMADERO FMA 114219802 FMA 114219801,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00024,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 103235085,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,holdout
HV-00025,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE BRAMADERO FMA 143936917,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,holdout
HV-00026,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 155825702,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,holdout
HV-00027,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 140346765,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00028,ING-0.2,VENTA DE VACAS,raw_ventas_harvest,VENTA DE VACAS,DESDE RAICES FMA 104521773,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00029,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE BRAMADERO FMA 130410601 FMA 130410600,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00030,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 143746151,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,holdout
HV-00031,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 130552983,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00032,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 164644743,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00033,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 104709951,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,holdout
HV-00034,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 130729191,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00035,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 182731210,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00036,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 120147335,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00037,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 152946905,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00038,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 151816661,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00039,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 163118296,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00040,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 175616539,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00041,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,FMA 103707105 DESDE EL MAITEN,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00042,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 155152035,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00043,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 103912878,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00044,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 173315742,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00045,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 165031280,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00046,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 170743332,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00047,ING-0.2,VENTA DE VACAS,raw_ventas_harvest,VENTA DE VACAS,DESDE YUTRECO FMA 094247529,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,holdout
HV-00048,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE EL MAITEN FMA 143023576,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,
HV-00049,ING-0.4,VENTA TERNEROS,raw_ventas_harvest,VENTAS TERNEROS,DESDE YUTRECO FMA 150355407,ANTILLANCA SPA,,Harvested from client's own VENTAS invoice; item name states the category and direction is a sale.,,VENTAS,holdout
