rows,reason,prediction,prediction_name,direction,normalized_item,example_item,example_description,example_provider,mean_top1
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,llave stillson 14 truper 15838,LLAVE STILLSON 14 TRUPER 15838 -@,LLAVE STILLSON 14 TRUPER 15838 -@,DORIS IVONNE CASTILLO KANTER,0.1636
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,macet inyect gris mcd 45,MACET INYECT GRIS MCD 45,MACET INYECT GRIS MCD 45,Mallas Protekta Limitada,0.1096
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,mantencion bba purines,mantencion bba purines,,HYK MANTENIMIENTO MAKINARÍA AGRÍCOLA SPA,0.3539
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,mantencion carro wulians,mantencion carro wulians,,HYK MANTENIMIENTO MAKINARÍA AGRÍCOLA SPA,0.315
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,mantencion idrante riego,mantencion idrante riego,,HYK MANTENIMIENTO MAKINARÍA AGRÍCOLA SPA,0.7274
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,mantencion sistema,Mantención Sistema,"de agua en Sala de Ordeña en fundo Yutreco, El Maiten y Raices.",INSTALACIÓN Y SERVICIOS DE BOMBAS DE POZO AQUAOSORNO SPA,0.479
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,maquina,maquina,"segadora Kuhm modelo GMD 280, año 2016",SOCIEDAD PRESTACIÓN DE SERVICIOS AGRÍCOLA MYO SPA,0.1872
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,na cl k 86632,Na CL K 86632,,LABORATORIOS Y SERVICIOS VETERINARIOS VALDIVIA LTDA,0.1533
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,pala jardin truper,PALA JARDIN TRUPER,,RICARDO FRANCISCO WULFF MULLER,0.2967
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,pl reduccion 1 1 2 x 1 1 4 plansa,PL-REDUCCION 1 1 2 X 1 1 4 PLANSA -@,PL-REDUCCION 1 1 2 X 1 1 4 PLANSA -@,DORIS IVONNE CASTILLO KANTER,0.226
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,pl terminal he 1 1 2 plansa,PL-TERMINAL HE 1 1 2 PLANSA -@,PL-TERMINAL HE 1 1 2 PLANSA -@,DORIS IVONNE CASTILLO KANTER,0.1923
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,pl terminal he 1 2 plansa,PL-TERMINAL HE 1 2 PLANSA -@,PL-TERMINAL HE 1 2 PLANSA -@,DORIS IVONNE CASTILLO KANTER,0.1809
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,pl terminal he 3 4 plansa,PL-TERMINAL HE 3 4 PLANSA -@,PL-TERMINAL HE 3 4 PLANSA -@,DORIS IVONNE CASTILLO KANTER,0.166
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,pl union doble 1 plansa,PL-UNION DOBLE 1 PLANSA -@,PL-UNION DOBLE 1 PLANSA -@,DORIS IVONNE CASTILLO KANTER,0.1367
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,presupuesto n 2291 2025,PRESUPUESTO N° 2291/2025,REPARACION ALUMBRADO POZO SALA DE ORDEÑO FUNDO RAICES,ROBERTO RENÉ RODRIGUEZ ARANCIBIA MONTAJES ELECTRICOS E INDUSTRIALES.,0.1938
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,presupuesto n 2302 2025,PRESUPUESTO N° 2302/2025,"MANTENIMIENTO PREVENTIVO SALA DE ORDEÑO, FUNDO RAICES",ROBERTO RENÉ RODRIGUEZ ARANCIBIA MONTAJES ELECTRICOS E INDUSTRIALES.,0.4511
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,presupuesto n 2306 2025,PRESUPUESTO N° 2306/2025,"MANTENIMIENTO PREVENTIVO SALA DE ORDEÑO, FUNDO YUTRECO",ROBERTO RENÉ RODRIGUEZ ARANCIBIA MONTAJES ELECTRICOS E INDUSTRIALES.,0.3551
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,presupuesto n 2307 2025,PRESUPUESTO N° 2307/2025,"MANTENIMIENTO PREVENTIVO SALA DE ORDEÑO , FUNDO EL MAITEN",ROBERTO RENÉ RODRIGUEZ ARANCIBIA MONTAJES ELECTRICOS E INDUSTRIALES.,0.3348
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,quema copihue maiten,QUEMA COPIHUE - MAITEN,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,0.1429
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,refractometro brix 0 32,REFRACTOMETRO BRIX 0 - 32 %,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,0.3625
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,regeneracion maiten,REGENERACION -MAITEN,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,0.182
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,replanteo vertices riego proy yutreco,Replanteo Vertices Riego Proy. Yutreco,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,0.3932
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,rodon bramadero,RODON - BRAMADERO,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,0.1288
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,ser alineacion camioneta 2500,SER-ALINEACION CAMIONETA 2500,SER-ALINEACION CAMIONETA 2500,AUTOMOTRIZ SALFA SUR LIMITADA,0.1344
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,ser ecotasa sub categoria g4,SER- ECOTASA SUB. CATEGORíA G4,SER- ECOTASA SUB. CATEGORíA G4,AUTOMOTRIZ SALFA SUR LIMITADA,0.1282
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,servicio camion grua,SERVICIO CAMION GRUA,,WALDEMAR ORLANDO VARGAS CARDENAS,0.3861
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,servicio de reparacion,Servicio de reparación,Desbrozadora 143RII.-,CARLOS JOAQUIN CAMPOS GONZALEZ,0.1058
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,servicio de seleccion,SERVICIO DE SELECCION,DE PERSONAL,SERVICIOS AGRICOLAS FELIPE JAVIER GONZALEZ ZAMBRANO E.I.R.L.,0.135
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,servicio de traslado,SERVICIO DE TRASLADO,,GABRIEL ALEJANDRO CASTILLO JOHANSEN,0.2033
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,servicio mano de obra,SERVICIO MANO DE OBRA,,ERWIN RAMIRO AGUILEF PINUER,0.3205
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,servicio picadora,Servicio Picadora,,BENEDICTO NOLBERTO GUTIERREZ RIVERA,0.1822
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,sff dell optiplex 7020 i5 14500 8gb 512g,SFF DELL OPTIPLEX 7020 I5-14500 8GB 512G,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,0.2804
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,stihl cuchillo 3 ptas fs85 120 250,STIHL CUCHILLO 3 PTAS FS85-120-250,STIHL CUCHILLO 3 PTAS FS85-120-250,COMERCIAL COPIAPO LTDA,0.1217
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,tapon he p termofusion 1 2,TAPON HE P/TERMOFUSION 1/2,,COMERCIAL CLIMENT SPA,0.2225
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,terminal compresion 40mm he,Terminal Compresión 40mm HE,,COMERCIALIZADORA RIEGO BUENO LIMITADA,0.2424
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,terminal compresion 40mm hi,Terminal Compresión 40mm HI,,COMERCIALIZADORA RIEGO BUENO LIMITADA,0.2028
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,terminal compresion he 32mm arangul,Terminal Compresión HE 32mm Arangül,,PUELCHE LOS RIOS SOCIEDAD POR ACCIONES,0.1441
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,terminal compresion he 63mm gs,Terminal Compresión HE 63mm GS,,SERVICIOS PUELCHE SPA,0.2535
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,tinta canon gi 11c yellow,TINTA CANON GI-11C YELLOW,TINTA CANON GI-11C YELLOW,CENTRO DE COPIADO DIGITAL SPA,0.1464
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,trabajo en fundo,Trabajo en fundo,Las Quemas Futrono. Traslado de material para hormigón,GUARDA SPA,0.2797
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,union doble plansa 1 1 2,UNION DOBLE PLANSA 1.1 2,,SOCIEDAD COMERCIAL TUCHIE JADURI LIMITAD,0.3052
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,ups apc 800va 230v con regulador voltaje,UPS APC 800VA 230V CON REGULADOR VOLTAJE,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,0.158
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,valvula acople rapido aspersor 1,"VALVULA ACOPLE RAPIDO ASPERSOR 1""",,COMERCIAL CLIMENT SPA,0.4149
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,valvula compresion 63mm arangul,Válvula Compresión 63mm Arangül,,SERVICIOS PUELCHE SPA,0.1521
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,valvula reguladora de presion 1 hi edr,"Válvula Reguladora de Presión 1"" Hi EDR",,PUELCHE LOS RIOS SOCIEDAD POR ACCIONES,0.085
1,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,wurth limpia vidrios,Wurth limpia vidrios,,JS NEUMÁTICOS SPA,0.3521
1,unknown_sales_item,ING-0.3,VENTA VAQUILLAS,VENTAS,otros ingresos,OTROS INGRESOS,MANTENCION DE CAMINO VECINAL,ANTILLANCA SPA,0.6292
1,unknown_sales_item,ING-0.4,VENTA TERNEROS,VENTAS,maquinaria,maquinaria,"TRACTOR AGRICOLA MARCA JOHN DEER MODELO 6115J DOBLE TRACCIÃN CON CABINA,MOTOR JOHN DEERE POWERTEH PLUS, 4 CILINDROS, 4,5L, TURBOALIMENTADO DE 115 HP TRANSMISIÃN POWERQUAD CON 16 MARCHAS DE AVANCE Y 16 DE RETROCESO CON INVERSOR ELECTRO HIDRÃULICO, CON ACCIONAMIENTO MECANICO. ORIGEN BRASIL USADO, AÃO 2024 COLOR VERDE TIPO DE COMBUSTIBLE DIESEL. P.B.V 4.990 KG NÂ° DE CHASIS : 1BM6115JCRD601743 NÂ° Motor : J04045B734554 PPU : TPHJ.26-6 NOTA: BIEN EXENTO DEL PAGO AL IMPUESTO A LA TRANSFERENCIA DE ACUERDO AL ART 12 DEL DECRETO LEY 3.063 DE AÃO 1975, POR SER UNA MAQUINARIA INDUSTRIAL Y POR SUS CARACTERISTICAS NO ESTA DESTINADA A CIRCULAR POR LA VIA PUBLICA YA QUE NO POSEE PERMISO DE CIRCULACION",ANTILLANCA SPA,0.457
1,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,asistencia tecnica,Asistencia Tecnica,Reparación Linea de leche - Ternerera Según Cotización N°165 Informe Técnico N° 102,EMVI INGENIERÍA Y SOLUCIONES INDUSTRIALES SPA,0.1091
1,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,brete especial,Brete especial,Fabricación de brete bovino para tratamiento de cojera. Incluye cinco huinches manuales de doble freno para operaciones de levante y tensión. Compuerta trasera con doble portalón de seguridad. Piso metálico con goma ganadera antideslizante. Compuerta delantera con trabas metálicas manuales y vértices semi circulares,MAURICIO SEPULVEDA GUZMAN MAESTRANZA E.I.R.L.,0.2958
1,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,cena 41 personas n op 080,CENA 41 PERSONAS N.OP.080,,VICTOR VERA VIVEROS,0.8862
1,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,curso operador motos,CURSO OPERADOR MOTOS,,SERVICIOS TECNICOS DE CAPACITACION VICTOR HERMINIO MIRANDA HERNANDEZ E,0.8554
1,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,curso tecnicas de manejo de crianza de terneras de lecheria,"Curso Técnicas De Manejo De Crianza De Terneras De Lechería,","Cód. Sence 1238044578, N° Horas 16, F. inicio 08-04-2025, F. término 09-04-2025, Lugar de realización Avenida René Soriano N° 2615, Osorno, N° Acción Sence 6612969, N° de participantes 3. Información solicitada por Sence, incluida en certificado de asistencia.",Fundación de Instrucción Agrícola Adolfo Matthei,0.8762
1,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,espada 18 rollo 0 325 con un 6 0 descuento,ESPADA 18 ROLLO 0 325 CON UN 6 0 DESCUENTO,ESPADA 18 ROLLO 0 325,INVERSIONES DEL RANCO LIMITADA,0.1586
1,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,informe 25 0161,Informe 25-0161,Bacteriología de leche bovina,AUSTRAL MEDIA LAB SPA,0.1636
1,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,programa de ingles,Programa de inglés,,ENGLISH TRAINING SPA,0.8521
1,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,tecnicas de manejo de crianza de terneras de lecheria,TÉCNICAS DE MANEJO DE CRIANZA DE TERNERAS DE LECHERÍA,,Fundación de Instrucción Agrícola Adolfo Matthei,0.187
1,weak_class,EXP-10.2,Diping,COMPRAS,descuento en precio vacas,Descuento en precio vacas,,AGRICOLA Y GANADERA EMERALD LIMITADA,0.6356
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,analisis bacteriologico,ANALISIS BACTERIOLOGICO,,GEA Farm Technologies Osorno Ltda.,0.4731
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,base despiche 50 mm,BASE DESPICHE 50 MM.,,GEA Farm Technologies Osorno Ltda.,0.4774
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,cable cordon flexible 3x0 75 mm,"CABLE CORDON FLEXIBLE 3X0,75 MM",,GEA Farm Technologies Osorno Ltda.,0.5101
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,cable de datos dp netb verde 2x1 2x0 50 s,CABLE DE DATOS DP NETB VERDE 2X1/2X0.50+S,,GEA Farm Technologies Osorno Ltda.,0.4784
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,caja estanca 175x110x70,CAJA ESTANCA 175X110X70,,GEA Farm Technologies Osorno Ltda.,0.5021
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,cierre fox 12 mm,CIERRE FOX 12 MM.,,GEA Farm Technologies Osorno Ltda.,0.4651
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,circodescal rpa 1 litro,CIRCODESCAL RPA 1 LITRO,,GEA Farm Technologies Osorno Ltda.,0.4474
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,clip de sujecion d12 x t1 sst,CLIP DE SUJECION D12 X T1 SST,,GEA Farm Technologies Osorno Ltda.,0.4533
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,codo goma 50 40 12,CODO GOMA 50*40*12,,GEA Farm Technologies Osorno Ltda.,0.4701
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,collar con cierre l1350 cow 10 pcs,COLLAR CON CIERRE L1350 COW 10 PCS,,GEA Farm Technologies Osorno Ltda.,0.5522
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,conexion ducha trampa 22 l,CONEXION DUCHA TRAMPA 22 L.,,GEA Farm Technologies Osorno Ltda.,0.4726
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,copa de goma jetter cup milfos 44 icip,COPA DE GOMA JETTER CUP MILFOS 44 ICIP,,GEA Farm Technologies Osorno Ltda.,0.475
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,correa 3vx 530,CORREA 3VX-530,,GEA Farm Technologies Osorno Ltda.,0.5522
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,correa bx 62,CORREA BX-62,,GEA Farm Technologies Osorno Ltda.,0.6158
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,correa bx 70,CORREA BX-70,,GEA Farm Technologies Osorno Ltda.,0.5951
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,curva de goma 50 mm,CURVA DE GOMA 50 MM,,GEA Farm Technologies Osorno Ltda.,0.5294
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,disco id14 1xod20x t 0 4 sst,"DISCO ID14,1xOD20x T 0,4 SSt",,GEA Farm Technologies Osorno Ltda.,0.4665
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,electroiman val pulsado acr3 met ap,ELECTROIMAN VAL/PULSADO/ACR3/MET/AP,,GEA Farm Technologies Osorno Ltda.,0.549
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,electrovalvula inyector de aire 3 2 way 230v,"ELECTROVALVULA INYECTOR DE AIRE 3/2-WAY, 230V",,GEA Farm Technologies Osorno Ltda.,0.5415
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,ferrul 3 8,FERRUL 3/8,,GEA Farm Technologies Osorno Ltda.,0.363
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,fiting pvc,FITING PVC,,GEA Farm Technologies Osorno Ltda.,0.419
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,fjx 6 8 terminal recto espiga para manga 3 8,FJX 6-8 TERMINAL RECTO ESPIGA PARA MANGA 3/8,,GEA Farm Technologies Osorno Ltda.,0.3898
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,flotador sensor bba leche,FLOTADOR SENSOR BBA.LECHE,,GEA Farm Technologies Osorno Ltda.,0.4576
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,guardamotor abb 2 5 4 a ms116,GUARDAMOTOR ABB 2.5-4 A MS116,,GEA Farm Technologies Osorno Ltda.,0.5381
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,guarnicion de goma cilindro nuevo,GUARNICION DE GOMA CILINDRO NUEVO,,GEA Farm Technologies Osorno Ltda.,0.54
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,guia para piola,GUIA PARA PIOLA,,GEA Farm Technologies Osorno Ltda.,0.5065
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,horometro,HOROMETRO,,GEA Farm Technologies Osorno Ltda.,0.5115
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,icr v2 pcb tested,ICR V2 PCB-TESTED,,GEA Farm Technologies Osorno Ltda.,0.4517
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,juego mirillas colector 300 cc,JUEGO MIRILLAS COLECTOR 300 CC,,GEA Farm Technologies Osorno Ltda.,0.4778
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,junta anular 15x22x3,JUNTA ANULAR 15x22x3,,GEA Farm Technologies Osorno Ltda.,0.4774
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,junta torica de codo icip,JUNTA TORICA DE CODO ICIP,,GEA Farm Technologies Osorno Ltda.,0.4759
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,junta unidad final ar,JUNTA UNIDAD FINAL AR,,GEA Farm Technologies Osorno Ltda.,0.4599
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,junta vaso metatron,JUNTA VASO METATRON,,GEA Farm Technologies Osorno Ltda.,0.4809
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,kit bomba leche 1 1kw sst,Kit bomba leche 1.1kw SSt,,GEA Farm Technologies Osorno Ltda.,0.4326
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,kit ser 1500h val aut purga 50 mm,KIT SER 1500H VAL AUT PURGA 50 MM,,GEA Farm Technologies Osorno Ltda.,0.6711
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,kit ser 1500h valvula aut de purga 40 mm,KIT SER 1500H VALVULA AUT. DE PURGA 40 MM.,,GEA Farm Technologies Osorno Ltda.,0.6033
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,manga espiral 40 mm mt,MANGA ESPIRAL 40 MM. (MT),,GEA Farm Technologies Osorno Ltda.,0.4596
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,mantencion motor bomba leche 1 5 kw,MANTENCION MOTOR BOMBA LECHE 1.5 KW,,GEA Farm Technologies Osorno Ltda.,0.5
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,mantencion motor bomba vacio 4 kw,MANTENCION MOTOR BOMBA VACIO 4 KW,,GEA Farm Technologies Osorno Ltda.,0.5421
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,mantencion motor de bomba grunfos 380 volt 2 2 2800 rpm,"MANTENCION MOTOR DE BOMBA - GRUNFOS 380 VOLT 2,2 2800 rpm",,GEA Farm Technologies Osorno Ltda.,0.5153
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,material nacional,MATERIAL NACIONAL,,GEA Farm Technologies Osorno Ltda.,0.4623
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,oring 143 inferior porta filtro hidraulico,ORING 143 INFERIOR PORTA FILTRO HIDRAULICO,,GEA Farm Technologies Osorno Ltda.,0.4733
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,oring racor 50 mm,ORING RACOR 50 MM.,,GEA Farm Technologies Osorno Ltda.,0.4685
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,oring racor 70 mm,ORING RACOR 70 MM,,GEA Farm Technologies Osorno Ltda.,0.445
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,oring tapa cilindro puerta,ORING TAPA CILINDRO PUERTA,,GEA Farm Technologies Osorno Ltda.,0.4712
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,parte inferior colector usada,PARTE INFERIOR COLECTOR USADA,,GEA Farm Technologies Osorno Ltda.,0.4964
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,perno colector sin cierre,PERNO COLECTOR SIN CIERRE,,GEA Farm Technologies Osorno Ltda.,0.6967
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,piston cilindro puerta,PISTON CILINDRO PUERTA,,GEA Farm Technologies Osorno Ltda.,0.5157
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,reparacion easy star,REPARACION EASY STAR,,GEA Farm Technologies Osorno Ltda.,0.4963
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,resorte valvula apex,RESORTE VALVULA APEX,,GEA Farm Technologies Osorno Ltda.,0.4693
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,retenedor de copa de goma icip,RETENEDOR DE COPA DE GOMA ICIP,,GEA Farm Technologies Osorno Ltda.,0.4757
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,seal kit for hilge milk pump 2 2kw,SEAL KIT FOR HILGE MILK PUMP 2.2KW,,GEA Farm Technologies Osorno Ltda.,0.5212
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,servicio emergencia fv,SERVICIO EMERGENCIA FV,,GEA Farm Technologies Osorno Ltda.,0.442
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,tamiz de succion hidraulico 3 4,TAMIZ DE SUCCION HIDRAULICO 3/4,,GEA Farm Technologies Osorno Ltda.,0.4602
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,tapa cilindro elevador frontal,TAPA CILINDRO ELEVADOR FRONTAL,,GEA Farm Technologies Osorno Ltda.,0.4758
1,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,tapa de valv descarga cierre purga,TAPA DE VALV.DESCARGA/CIERRE/PURGA,,GEA Farm Technologies Osorno Ltda.,0.6074
1,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,cable libre de halogeno h07z1 k 1 5mm blanco ascab 333220063163,CABLE LIBRE DE HALOGENO H07Z1-K 1.5MM BLANCO ASCAB 333220063163,,ELECTROCOM S.A.,0.2328
1,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,cable libre de halogeno h07z1 k 1 5mm rojo ascable 333220063063,CABLE LIBRE DE HALOGENO H07Z1-K 1.5MM ROJO ASCABLE 333220063063,,ELECTROCOM S.A.,0.2464
1,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,cable libre de halogeno h07z1 k 1 5mm verde ascabl 333220063263,CABLE LIBRE DE HALOGENO H07Z1-K 1.5MM VERDE ASCABL 333220063263,,ELECTROCOM S.A.,0.2153
1,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,cable libre de halogeno h07z1 k 2 5mm blanco ascab 333820040263,CABLE LIBRE DE HALOGENO H07Z1-K 2.5MM BLANCO ASCAB 333820040263,,ELECTROCOM S.A.,0.2241
1,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,cable libre de halogeno h07z1 k 2 5mm rojo ascable 333820040163,CABLE LIBRE DE HALOGENO H07Z1-K 2.5MM ROJO ASCABLE 333820040163,,ELECTROCOM S.A.,0.2279
1,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,cable libre de halogeno h07z1 k 2 5mm verde ascabl 333820040363,CABLE LIBRE DE HALOGENO H07Z1-K 2.5MM VERDE ASCABL 333820040363,,ELECTROCOM S.A.,0.202
1,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,caja corriente negra hormigon 12 ent zama caja6,CAJA CORRIENTE NEGRA HORMIGON 12 ENT. ZAMA CAJA6,,ELECTROCOM S.A.,0.2672
1,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,caja embutida lh 18 mod c tapa fume ip41 101016,CAJA EMBUTIDA LH 18 MOD. C/TAPA FUME IP41 101016,,ELECTROCOM S.A.,0.3124
1,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,camara registro conduit 160x20 1160020,CAMARA REGISTRO CONDUIT 160X20 1160020,,ELECTROCOM S.A.,0.2695
1,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,curva conduit 20 mm 746747668829,CURVA CONDUIT 20 MM 746747668829,,ELECTROCOM S.A.,0.2623
1,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,interruptor aut rx3 1p 10a 6ka c legrand 419838,INTERRUPTOR AUT. RX3 1P 10A 6KA C LEGRAND 419838,,ELECTROCOM S.A.,0.2373
1,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,interruptor aut rx3 1p 16a 6ka c legrand 419840,INTERRUPTOR AUT. RX3 1P 16A 6KA C LEGRAND 419840,,ELECTROCOM S.A.,0.2369
1,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,interruptor aut rx3 1p n 25a 6ka c legrand 419853,INTERRUPTOR AUT. RX3 1P N 25A 6KA C LEGRAND 419853,,ELECTROCOM S.A.,0.2684
