rows,reason,prediction,prediction_name,direction,normalized_item,example_item,example_description,example_provider,mean_top1
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,ampolletas,ampolletas,,COMERCIALIZADORA RBM SPA,0.3845
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,anclaje fierro hormigon 4,"ANCLAJE FIERRO HORMIGON 4""","ANCLAJE FIERRO HORMIGON 4""",COMERCIAL HARCHA SPA,0.4633
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,anillo final 16mm,Anillo Final 16mm,,PUELCHE LOS RIOS SOCIEDAD POR ACCIONES,0.3871
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,anticorrosivo estruct 1gl negro,ANTICORROSIVO ESTRUCT.1GL NEGRO,,FERIA REMEHUE LTDA.,0.3106
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,balde c escurridor virutex,BALDE C ESCURRIDOR VIRUTEX,,CENCOSUD RETAIL S.A.,0.1181
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,bandola 4,BANDOLA 4,BANDOLA 4,LOS MAGNIFICOS SPA,0.3987
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,bandola c destorcedor 1p 60kg uyustools,BANDOLA C/DESTORCEDOR 1p 60kg UYUSTOOLS,,SOCIEDAD AGUAS BUENAS SPA,0.2197
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,barra piso rf9 11,BARRA PISO RF9/11,BARRA PISO RF9/11,GALLAGHER CHILE SPA,0.2231
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,barra piso rf9 11 se dejaron como repuesto,BARRA PISO RF9/11 (se dejaron como repuesto),BARRA PISO RF9/11 (se dejaron como repuesto),GALLAGHER CHILE SPA,0.167
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,basurero con pedal 25 lts,BASURERO CON PEDAL 25 LTS,BASURERO CON PEDAL 25 LTS,COMERCIAL HARCHA SPA,0.2661
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,bateria,BATERIA,,MULTIMOTOS OSORNO SPA,0.4666
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,bateria 9 volt energizer cun16,BATERIA 9 VOLT ENERGIZER CUN16,,SODIMAC S.A.,0.4163
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,bateria cr2032 3 volts smartfix,BATERIA CR2032 3 VOLTS (SMARTFIX),BATERIA CR2032 3 VOLTS (SMARTFIX),GALLAGHER CHILE SPA,0.3038
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,bateria recargable li ion 3 7v 6800mah par 18650,BATERIA RECARGABLE LI-ION 3.7V 6800MAH PAR 18650-@,BATERIA RECARGABLE LI-ION 3.7V 6800MAH PAR 18650-@,DORIS IVONNE CASTILLO KANTER,0.2518
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,bidon 20 lts diesel,BIDON 20 LTS DIESEL,BIDON 20 LTS DIESEL,ADMINISTRADORA DE VENTAS AL DETALLE LTDA,0.4566
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,bisagra display 840 zincada 3 un c tor 3 x 3 ferrom,BISAGRA DISPLAY #840 ZINCADA 3 UN C/TOR 3 X 3 (FERROM,,COMERCIAL CLIMENT SPA,0.2388
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,bocaditos galletas con dulce de membrillo dos en uno bolsa 300 gr,BOCADITOS GALLETAS CON DULCE DE MEMBRILLO DOS EN UNO BOLSA 300 GR,,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA,0.2887
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,bomba rovatti f33k100 47 3h,BOMBA ROVATTI F33K100&#47;3H,,ENTRE RIEGOS DEL SUR SPA,0.3586
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,botin de nieve mujer invierno termico forrado bota cana baja,Botin De Nieve Mujer Invierno Termico Forrado Bota Cana Baja,,MercadoLibre Chile LTDA,0.1439
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,botiquin p auxilios 25per,BOTIQUIN P AUXILIOS 25PER,,COMERCIAL PRESEP LIMITADA,0.456
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,brocha 3 cerda gris economica,"BROCHA 3"" CERDA GRIS ECONOMICA",,FERIA REMEHUE LTDA.,0.3006
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,brocha condor black 2 cun10cp,BROCHA CONDOR BLACK 2 CUN10Cp,,SODIMAC S.A.,0.2693
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,broche 10pza ap2c4 dgp,BROCHE 10PZA AP2C4 DGP,1076839,SOC. COMERC. DE REPUESTOS S.P.A.,0.2593
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,broche 10pza ap2c578 dgp,BROCHE 10PZA AP2C578 DGP,1076888,SOC. COMERC. DE REPUESTOS S.P.A.,0.2902
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,buje acero 213952q bba 46 rovatti,BUJE ACERO 213952Q BBA&#46;ROVATTI,,ENTRE RIEGOS DEL SUR SPA,0.2966
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,buje rodamiento 35mm frontal,BUJE RODAMIENTO 35MM FRONTAL,BUJE RODAMIENTO 35MM FRONTAL,GALLAGHER CHILE SPA,0.2318
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,caja fulm 380 ag,Caja Fulm 380 AG,50 unidades,CUIDATUVACA SPA,0.5242
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,camlock acople macho espiga tipo e mang 3,"CAMLOCK ACOPLE MACHO ESPIGA TIPO-E MANG. 3""",,COMERCIAL CLIMENT SPA,0.4618
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,camlock acople macho tipo a hi 2,"CAMLOCK ACOPLE MACHO TIPO-A HI 2""",,COMERCIAL CLIMENT SPA,0.6108
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,camlock acople macho tipo f he 2,"CAMLOCK ACOPLE MACHO TIPO-F HE 2""",,COMERCIAL CLIMENT SPA,0.4553
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,candado odis 30mm,CANDADO ODIS 30MM,,RICARDO FRANCISCO WULFF MULLER,0.3047
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,candado odis 40mm,CANDADO ODIS 40MM,,RICARDO FRANCISCO WULFF MULLER,0.2673
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,cartucho gas butano propano 227 g oferta,"CARTUCHO GAS BUTANO-PROPANO 227 G ""OFERTA""",,COMERCIAL CLIMENT SPA,0.5772
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,cartucho repuesto filtro 80 micras a4030030,CARTUCHO REPUESTO FILTRO 80 MICRAS A4030030 -@,CARTUCHO REPUESTO FILTRO 80 MICRAS A4030030 -@,DORIS IVONNE CASTILLO KANTER,0.1969
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,chuleta vetada seara imp bra cat 3,CHULETA VETADA SEARA IMP BRA CAT.3,,FRIGORIFICO DE OSORNO S.A.,0.4275
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,codo so he 1 2 gas cun06c,CODO SO-HE 1/2 GAS CUN06C,,SODIMAC S.A.,0.367
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,codo so hi 1 2 gas cun06c,CODO SO-HI 1/2 GAS CUN06C,,SODIMAC S.A.,0.4917
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,colaciones agosto,colaciones agosto,,ALEX PATRICIO CARRILLO VERA,0.1015
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,collar arranque polietileno 40mm x 1 hi ch,"Collar Arranque Polietileno 40mm x 1"" Hi (CH)",,SOCIEDAD COMERCIAL SOFLO SPA,0.3376
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,collar arranque polietileno 50mm x 1 hi sab,"Collar Arranque Polietileno 50mm x 1"" Hi (SAB)",,SOCIEDAD COMERCIAL SOFLO SPA,0.3262
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,combo orde ador pechera mangas,COMBO ORDE?ADOR (PECHERA MANGAS),,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,0.4344
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,cortina bano clear ramon cun09,CORTINA BANO CLEAR RAMON CUN09,,SODIMAC S.A.,0.2329
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,cr pack puerta economico cun00,CR PACK PUERTA ECONOMICO CUN00,,SODIMAC S.A.,0.38
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,cuadro,Cuadro,,DANIELA ALEJANDRA FUCHSLOCHER NEUMANN,0.2167
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,cucharas pla bio drop it 10un,CUCHARAS PLA BIO DROP IT 10UN,,CENCOSUD RETAIL S.A.,0.6404
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,cuchilla derecha k6801420,CUCHILLA DERECHA K6801420,,COMERCIAL CERES SPA,0.2814
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,deducible vpta d derecho,DEDUCIBLE VPTA D.DERECHO,,COMERCIALIZADORA MIRAFLORES LIMITADA,0.2985
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,destetador mariposa amarillo m shoof,DESTETADOR MARIPOSA AMARILLO (M) SHOOF -____,____,FEROSOR AGRICOLA S.A.,0.3834
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,eje bomba rovatti f33k100 47 3l incluye 4 cu deg as 214375h,EJE BOMBA ROVATTI F33K100&#47;3L INCLUYE 4 CU&deg;AS 214375H,,ENTRE RIEGOS DEL SUR SPA,0.4625
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,eje corto esparramador 2x2,EJE CORTO ESPARRAMADOR 2X2,EJE CORTO ESPARRAMADOR 2X2,GALLAGHER CHILE SPA,0.4235
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,eje largo desparramador 2x2,EJE LARGO DESPARRAMADOR 2X2,EJE LARGO DESPARRAMADOR 2X2,GALLAGHER CHILE SPA,0.5658
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,empanadas de horno,EMPANADAS DE HORNO,,MINERVA RUTH ARELLANO VASQUEZ,0.3311
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,empaquetadura plana 100mm 4 quot brida 47 flange,EMPAQUETADURA PLANA 100MM 4&quot; BRIDA&#47;FLANGE,,ENTRE RIEGOS DEL SUR SPA,0.3243
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,enchufe adaptador schuko 2p t 10a,ENCHUFE ADAPTADOR SCHUKO 2P+T 10A -@,ENCHUFE ADAPTADOR SCHUKO 2P+T 10A -@,DORIS IVONNE CASTILLO KANTER,0.2785
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,enchufe macho horizontal 2p t negro,ENCHUFE MACHO HORIZONTAL 2P+T NEGRO -@,ENCHUFE MACHO HORIZONTAL 2P+T NEGRO -@,DORIS IVONNE CASTILLO KANTER,0.2947
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,enchufe volante fanton macho 2p t 10a 250vac negro,ENCHUFE VOLANTE FANTON MACHO 2P+T 10A 250VAC NEGRO,ENCHUFE VOLANTE FANTON MACHO 2P+T 10A 250VAC NEGRO,DORIS IVONNE CASTILLO KANTER,0.6101
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,endulzante liq alusweet alulosa 180 ml,ENDULZANTE LIQ ALUSWEET ALULOSA 180 ML,,CENCOSUD RETAIL S.A.,0.2326
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,equipaje especial,Equipaje especial,Equipaje especial,LATAM AIRLINES GROUP SA,0.3359
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,esm sint cereluxe aquatech azul pac1 4gl,ESM SINT CERELUXE AQUATECH AZUL PAC1/4GL,,EASY RETAIL S.A.,0.4571
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,espatula de silicona lunares,ESPATULA DE SILICONA LUNARES,,SODIMAC S.A.,0.3334
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,estampado polera lado,ESTAMPADO POLERA LADO,IZQUIERDO PECHO,SMRCHILE LIMITADA,0.1631
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,filtro aceite hidraulico 1,FILTRO ACEITE HIDRAULICO (1),,SURAC,0.3218
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,filtro aire 2 1,FILTRO AIRE 2 (1),,SURAC,0.5092
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,filtro aire cabina,FILTRO AIRE CABINA,,SURAC,0.3497
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,filtro hidraulico,FILTRO HIDRAULICO,,SURAC,0.4901
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,flexible gas 1 2x1 2 sercogas 1metro cer,FLEXIBLE GAS 1 2X1 2 SERCOGAS 1METRO CER -@,FLEXIBLE GAS 1 2X1 2 SERCOGAS 1METRO CER -@,DORIS IVONNE CASTILLO KANTER,0.6013
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,flexible gas stretto hi hi 1 2 x 3 8 1 0 mt,FLEXIBLE GAS STRETTO HI HI 1/2 X 3/8 1.0 MT,FLEXIBLE GAS STRETTO HI HI 1/2 X 3/8 1.0 MT,COMERCIAL HARCHA SPA,0.6878
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,gasket indio tarro 56grs,GASKET (INDIO) TARRO 56GRS.,,COMERCIAL CLIMENT SPA,0.4279
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,golilla 1 2,GOLILLA 1/2,,RICARDO FRANCISCO WULFF MULLER,0.244
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,golilla 3 8,GOLILLA 3/8,,RICARDO FRANCISCO WULFF MULLER,0.2041
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,goma acoplamiento valvoline motobomba,GOMA ACOPLAMIENTO VALVOLINE MOTOBOMBA,,ENTRE RIEGOS DEL SUR SPA,0.2889
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,gorro combustion lenta 6 x 10,GORRO COMBUSTION LENTA 6 X 10 -@,GORRO COMBUSTION LENTA 6 X 10 -@,DORIS IVONNE CASTILLO KANTER,0.1726
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,grampas 1 2x12 robust,GRAMPAS 1.2X12 ROBUST,,EASY RETAIL S.A.,0.4352
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,grillete galvanizado 20 mm 3 4,GRILLETE GALVANIZADO 20 MM 3/4,GRILLETE GALVANIZADO 20 MM 3/4,COMERCIAL HARCHA SPA,0.1839
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,hi planza 11 2,HI PLANZA 11/2,,RICARDO FRANCISCO WULFF MULLER,0.2691
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,hogar y fachada tricolor blanco perfecto 1 gl,HOGAR Y FACHADA TRICOLOR BLANCO PERFECTO 1 GL,HOGAR Y FACHADA TRICOLOR BLANCO PERFECTO 1 GL,COMERCIAL HARCHA SPA,0.652
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,hogar y fachada tricolor blanco perfecto 4 gl plast,HOGAR Y FACHADA TRICOLOR BLANCO PERFECTO 4 GL PLAST,HOGAR Y FACHADA TRICOLOR BLANCO PERFECTO 4 GL PLAST,COMERCIAL HARCHA SPA,0.6214
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,home teather soundbar bluetooth hw q600c,HOME TEATHER SOUNDBAR BLUETOOTH HW-Q600C,,CENCOSUD RETAIL S.A.,0.4217
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,horqueta 4,HORQUETA 4,,SOCIEDAD AGUAS BUENAS SPA,0.2185
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,inv25 paragua retractil verde,INV25 PARAGUA RETRACTIL VERDE,INV25 PARAGUA RETRACTIL VERDE,ADMINISTRADORA DE VENTAS AL DETALLE LTDA,0.3636
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,jarra vidrio,JARRA VIDRIO,,MIRTHA LEONOR CASTILLO KANTER,0.3286
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,jarras agua,JARRAS AGUA,,MIRTHA LEONOR CASTILLO KANTER,0.2337
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,jarros enlozados,JARROS ENLOZADOS,,MIRTHA LEONOR CASTILLO KANTER,0.2378
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,jockey legionario pocket beige,JOCKEY LEGIONARIO POCKET BEIGE,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,0.2309
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,kit anillos,Kit Anillos,,HECTOR PATRICIO RIVERA BURGOS,0.4127
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,kit bisagra push recta 2 un,KIT BISAGRA PUSH RECTA 2 UN,,EASY RETAIL S.A.,0.2299
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,kit cuchillo husqvarna 21,KIT CUCHILLO HUSQVARNA 21,KIT CUCHILLO HUSQVARNA 21,AGROFORESTAL Y JARDINES DEL SUR SPA,0.3139
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,kit empaque,Kit empaque,,HECTOR PATRICIO RIVERA BURGOS,0.5305
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,kit soplete yanes 2001k 2 cartuchos,KIT SOPLETE YANES 2001K + 2 CARTUCHOS,,COMERCIAL CLIMENT SPA,0.2072
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,lapiz carpintero bicolor,LAPIZ CARPINTERO BICOLOR,,COMERCIAL CLIMENT SPA,0.171
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,lija fierro nexo 80,LIJA FIERRO NEXO # 80,LIJA FIERRO NEXO # 80,COMERCIAL HARCHA SPA,0.1921
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,liquimoly 10w50 ofroad 4t,LIQUIMOLY 10W50 OFROAD 4T,,RICARDO GERMAN OSWALD BUCHNER,0.3858
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,llave ducha,LLAVE DUCHA,,JORGEN HORACIO VEGA AGUILA,0.2317
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,macho volante 2p t 16a 220v ip44 kb013 ekoline 0608321,MACHO VOLANTE 2P+T 16A 220V IP44 KB013 EKOLINE 0608321-@,MACHO VOLANTE 2P+T 16A 220V IP44 KB013 EKOLINE 0608321-@,DORIS IVONNE CASTILLO KANTER,0.233
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,marcador pizarra azul wb068 c12 003 filgo gar111,MARCADOR PIZARRA AZUL WB068-C12-003 FILGO GAR111,MARCADOR PIZARRA AZUL WB068-C12-003 FILGO GAR111,KARIM KLETT DIEZ,0.1754
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,material panol,MATERIAL PAÑOL,,ROAGRO SPA,0.3186
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,material red agua,MATERIAL RED AGUA,CALIENTE,JORGEN HORACIO VEGA AGUILA,0.3184
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,materiales de intalacion termos y recuperador de calor,MATERIALES DE INTALACION TERMOS Y RECUPERADOR DE CALOR,,SOCIEDAD COMERCIAL SERLAC CHILE S.A.,0.2469
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,materiales varios,MATERIALES VARIOS,,WALDEMAR ORLANDO VARGAS CARDENAS,0.5561
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,mec ampolleta doble contacto,MEC-AMPOLLETA DOBLE CONTACTO,MEC-AMPOLLETA DOBLE CONTACTO,AUTOMOTRIZ SALFA SUR LIMITADA,0.4008
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,mosquet s argolla 8 0x80 1un,"MOSQUET S/ARGOLLA 8,0X80 1UN",,SODIMAC S.A.,0.399
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,mouse optico inalambrico 24 g,MOUSE OPTICO INALAMBRICO 24 G,MOUSE OPTICO INALAMBRICO 24 G,ILOP S A,0.2191
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,nectar watts b ancha 1 5 lt manzan pet,NECTAR WATTS B.ANCHA 1.5 LT MANZAN PET,,CENCOSUD RETAIL S.A.,0.2036
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,nina torbellina1 el plan del campamento,NINA TORBELLINA1 EL PLAN DEL CAMPAMENTO,,Ainilebu SPA,0.3622
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,nivel truper clasico np 14 14,"NIVEL TRUPER CLASICO NP-14 14""","NIVEL TRUPER CLASICO NP-14 14""",COMERCIAL HARCHA SPA,0.2606
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,nuevo neum r15 5 carro,NUEVO NEUM. R15.5 CARRO,FORRAJERO,VULCANIZACIÓN NONTUELÁ SPA,0.1118
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pack 2 agorex 700 antihongos blanca henkel,PACK 2 AGOREX 700 ANTIHONGOS BLANCA HENKEL,,COMERCIAL CLIMENT SPA,0.7047
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pack fieltros terrazas o sit,PACK FIELTROS TERRAZAS O SIT,,SODIMAC S.A.,0.2186
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pack vaso bicolor blanco 500 cc 10 u,PACK VASO BICOLOR BLANCO 500 CC 10 U,,CENCOSUD RETAIL S.A.,0.4027
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pack4 led a60 e27 12 5w lf cun,PACK4 LED A60 E27 12.5W LF CUN,,SODIMAC S.A.,0.2606
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pala jardin truper,PALA JARDIN TRUPER,,RICARDO FRANCISCO WULFF MULLER,0.2775
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pala plegable con mango y banda adheren,PALA PLEGABLE CON MANGO Y BANDA ADHEREN,,EASY RETAIL S.A.,0.3219
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pano desinfecta pouch limon 90,PANO DESINFECTA POUCH LIMON 90,,SODIMAC S.A.,0.3167
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pantalla lampara,PANTALLA LAMPARA,,MIRTHA LEONOR CASTILLO KANTER,0.2788
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,panuelo elite mentol 1un,PANUELO ELITE MENTOL 1UN,,CENCOSUD RETAIL S.A.,0.2981
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,papas fritas stax cheddar lay s tarro 134 gr,PAPAS FRITAS STAX CHEDDAR LAY´S TARRO 134 GR,,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA,0.3426
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,papas fritas stax original lay s tarro 134 gr,PAPAS FRITAS STAX ORIGINAL LAY´S TARRO 134 GR,,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA,0.3729
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,papelucho mi hermana ji,PAPELUCHO MI HERMANA JI,,Ainilebu SPA,0.2483
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pasador 5 8 pin and clip,"PASADOR 5/8"" PIN AND CLIP",,SOCIEDAD AUTOMOTRIZ TODOESCAPE LIMITADA,0.2069
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pdq set tijeras x3 cun06cn,PDQ SET TIJERAS X3 CUN06Cn,,SODIMAC S.A.,0.263
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pechuga coci,PECHUGA COCI,UN 0000,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.3503
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pegatanke epoxi negro,PEGATANKE EPOXI NEGRO,,COMERCIAL CLIMENT SPA,0.2417
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pegatanke transparente,PEGATANKE TRANSPARENTE,,SOCIEDAD COMERCIAL TUCHIE JADURI LIMITAD,0.2117
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,percha flor 911 bronce vi,PERCHA FLOR 911 BRONCE VI,CSMI#504,FERRETERIAS WEITZLER SOCIEDAD ANONIMA,0.151
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pieza y fachada semibrillo blanco gl ceresita,PIEZA Y FACHADA SEMIBRILLO BLANCO GL - CERESITA,PIEZA Y FACHADA SEMIBRILLO BLANCO GL - CERESITA,COMERCIAL HARCHA SPA,0.4043
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,piezas de pino b 1 1 2x6x3 20 mtrs,"Piezas de Pino B. 1 1/2x6x3,20 Mtrs",,MADERAS LACOSTE SPA,0.2151
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pila alcalina aa duracell,PILA ALCALINA AA DURACELL-@,PILA ALCALINA AA DURACELL-@,DORIS IVONNE CASTILLO KANTER,0.1343
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pila alcalina aaa 2un 5005774,PILA ALCALINA AAA 2UN 5005774,PILA ALCALINA AAA 2UN 5005774,ILOP S A,0.245
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pila alcalina aaa duracell,PILA ALCALINA AAA DURACELL -@,PILA ALCALINA AAA DURACELL -@,DORIS IVONNE CASTILLO KANTER,0.1745
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pila duracell grande d d,"PILA DURACELL GRANDE ""D"" D","PILA DURACELL GRANDE ""D"" D",COMERCIAL HARCHA SPA,0.3698
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pila especial energizer a76 lr44 x 2 un,PILA ESPECIAL ENERGIZER A76/LR44 X 2 UN -@,PILA ESPECIAL ENERGIZER A76/LR44 X 2 UN -@,DORIS IVONNE CASTILLO KANTER,0.4585
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pila recargable duracell blister aax2 2500 mah,PILA RECARGABLE DURACELL BLÍSTER AAX2 2500 MAH -@,PILA RECARGABLE DURACELL BLÍSTER AAX2 2500 MAH -@,DORIS IVONNE CASTILLO KANTER,0.4436
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pilla pandillas,PILLA PANDILLAS,,Ainilebu SPA,0.4583
1,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pino verde dim 3x3x3 20m,"PINO VERDE DIM 3X3X3,20M","PINO VERDE DIM 3X3X3,20M",MADERAS DE EXPORTACION DOS S.A,0.1559
