gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag,direction,direction_evidence,raw_row_id
RG-01016,EXP-7.0,AGROQUIMICOS,client_product_rule,SILWET X 1 LT,7033286,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01017,EXP-7.0,AGROQUIMICOS,client_product_rule,VENCEWEED 100 E X 1 LT.,7019860,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01018,EXP-7.0,AGROQUIMICOS,client_product_rule,PRESIDE 80 WP X 300 GRS.,7610219,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01019,EXP-7.0,AGROQUIMICOS,client_product_rule,KARATE 1 LT.,7041114,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01020,EXP-7.0,AGROQUIMICOS,client_product_rule,GLADIADOR 450 WP X 250 GR,7603287,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01021,EXP-7.0,AGROQUIMICOS,client_product_rule,ENGEO 247 SC X 1LT,7603295,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,,COMPRAS,taxonomy_income_vs_expense_family,
RG-01022,ADM-1.2,Comunicaciones e Internet,file_audit,Servicios de internet,"Rural TitÃ¡n 15Mbps/10Mbps, MES DE NOVIEMBRE DE 2025",NETSKY SPA,,"Folder audit (newest_example_folders); folder ""COMUNICACIONES E INTERNET"" matches taxonomy for ADM-1.2.",,COMPRAS,raw_exact_model_fields,
RG-01023,ADM-1.5,Colacion y Alojamiento,file_audit,SERVICIOS DE ALOJAMIENTO,RESERVA ID 103631 HAB 109 - TPL Hotel Diego de Almagro Los Angeles DESDE 01-10-2025 A 02-10-2025 CRISTIAN ANGUITA YV,COMERCIAL MAIFA LTDA.,,"Folder audit (newest_example_folders); folder ""COLACION Y ALOJAMIENTO"" matches taxonomy for ADM-1.5.",,COMPRAS,raw_exact_model_fields,
RG-01024,EXP-1.1,Otros Gastos RRHH,file_audit,Curso :PrevenciÃ³n Y Manejo De Enfermedades En El Ganado Bovino,"Curso PrevenciÃ³n y Manejo de Enfermedades en el Ganado Bovino, CÃ³d. Sence 1238078788, NÂ° Horas 21, F. Inicio 17-06-26, F. TÃ©rmino 19-06-26, Lugar de realizaciÃ³n Avenida RenÃ© Soriano NÂ° 2615, Osorno, NÂ° AcciÃ³n Sence 6825187, NÂ° de participantes 1. InformaciÃ³n solicitada por Sence, incluida en certificado de asistencia.^ ^",FundaciÃ³n de InstrucciÃ³n AgrÃ­cola Adolfo Matthei,,"Folder audit (newest_example_folders); folder ""OTROS GASTOS RRHH"" matches taxonomy for EXP-1.1.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01025,EXP-1.1,Otros Gastos RRHH,file_audit,Curso TÃ©cnicas De Control Y PrevenciÃ³n De Cojeras En Vacas Lecheras,,FundaciÃ³n de InstrucciÃ³n AgrÃ­cola Adolfo Matthei,,"Folder audit (newest_example_folders); folder ""OTROS GASTOS RRHH"" matches taxonomy for EXP-1.1.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01036,EXP-11.4,Bencina,file_audit,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,"Folder audit (newest_example_folders); folder ""BENCINA"" matches taxonomy for EXP-11.4.",,COMPRAS,raw_exact_model_fields,
RG-01037,EXP-12.2,Analisis Animales,file_audit,T3 LOTE (S),,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,"Folder audit (newest_example_folders); folder ""ANALISIS ANIMALES"" matches taxonomy for EXP-12.2.",,COMPRAS,raw_exact_model_fields,
RG-01038,EXP-12.2,Analisis Animales,file_audit,T3 RCS,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,"Folder audit (newest_example_folders); folder ""ANALISIS ANIMALES"" matches taxonomy for EXP-12.2.",,COMPRAS,raw_exact_model_fields,
RG-01039,EXP-13.1,Mantencion Maquinaria,file_audit,Item,Servicios de MantenciÃ³n~SERVICIO DE MANTENIMIENTO PREVENTIVO 1BM6115JCRD601743,SALINAS Y FABRES S.A.,,"Folder audit (newest_example_folders); folder ""MANTENCION MAQUINARIA"" matches taxonomy for EXP-13.1.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01040,EXP-2.5,Otros Medicamentos,file_audit,TOCOPER X 250 ML,TOCOPER 250 ML,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.2,EXP-2.4,EXP-2.5,EXP-2.6,EXP-7.0,EXP-8.1]; assigned EXP-2.5 by item semantics vs taxonomy.",,COMPRAS,raw_exact_model_fields,
RG-01041,EXP-14.2,Mantencion Cercos,file_audit,ALAMBRE GALV. # 14 POR KILOS,ALAMBRE GALV. # 14 POR KILOS,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.2,EXP-2.5,EXP-2.6,EXP-7.0,EXP-8.1]; assigned EXP-14.2 by item semantics vs taxonomy.",,COMPRAS,raw_exact_model_fields,
RG-01042,EXP-2.5,Otros Medicamentos,file_audit,KET - 10 X 50 ML,KET - 10 X 50 ML,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.2,EXP-2.5,EXP-2.6,EXP-7.0,EXP-8.1]; assigned EXP-2.5 by item semantics vs taxonomy.",,COMPRAS,raw_exact_model_fields,
RG-01043,EXP-2.2,Medicamentos Mastitis,file_audit,PATHOZONE X 10 JER,PATHOZONE X 10 JER,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.2,EXP-2.5,EXP-2.6,EXP-7.0,EXP-8.1]; assigned EXP-2.2 by item semantics vs taxonomy.",,COMPRAS,raw_exact_model_fields,
RG-01044,EXP-14.2,Mantencion Cercos,file_audit,CABLE POLY BLA 6SS 500M (G62007),CABLE POLY BLA 6SS 500M (G62007),COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.4,EXP-2.6]; assigned EXP-14.2 by item semantics vs taxonomy.",,COMPRAS,raw_exact_model_fields,
RG-01045,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,GUANTE LARGO NITRILO L SHOOF 204627,GUANTE LARGO NITRILO L MARCA SHOOF,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.4,EXP-2.6]; assigned EXP-2.6 by item semantics vs taxonomy. [Corrected to match client_product_rule label for identical item.]",,COMPRAS,raw_exact_model_fields,
RG-01046,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,MANGA PALPACION ECOGAN SHOOF 219511,MANGA PALPACION ECOGAN,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.4,EXP-2.6]; assigned EXP-2.6 by item semantics vs taxonomy. [Corrected to match client_product_rule label for identical item.]",,COMPRAS,raw_exact_model_fields,
RG-01047,EXP-2.6,Otros Gastos Salud Animal,file_audit,PEGAMENTO BOVIBOND X 210 ML,PEGAMENTO BOVIBOND X 210 ML,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.4,EXP-2.6]; assigned EXP-2.6 by item semantics vs taxonomy.",,COMPRAS,raw_exact_model_fields,
RG-01048,EXP-14.3,Mantencion Agua y Purines,file_audit,SERVICIO TÃCNICO,"LIMPIEZA DE POZO 6"" ACERO FUNDO YUTRECO, SECTOR MULPULMO - OSORNO (POZO NÂ°2759) Forma de Pago: CRÃDITO 30 DÃAS",SONDAJES PERFOMAQ SA,,"Folder audit (newest_example_folders); folder ""MANTENCION AGUA Y PURINES"" matches taxonomy for EXP-14.3.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01049,EXP-15.1,Servicios Agronomicos,file_audit,ASESORIA AGROPECUARIA,,SOC ROBERTO AICHELE Y CIA LIMITADA,,"Folder audit (newest_example_folders); folder ""SERVICIOS AGRONOMICOS"" matches taxonomy for EXP-15.1.",,COMPRAS,raw_exact_model_fields,
RG-01050,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,BOTA BEKINA STEPLITE NORMAL NÂ° 40,BOTA BEKINA STEPLITE NORMAL NÂ° 40,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders); folder ""ROPA Y HERRAMIENTAS DE TRABAJO"" matches taxonomy for EXP-16.1.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01051,EXP-16.2,Otros Gastos Campo,file_audit,SERVICIO DE RETIRO Y,DISPOSICION FINAL DE RESIDUOS PLASTICOS,SOCIEDAD COMERCIAL VITACYCLE LIMITADA,,"Folder audit (newest_example_folders); folder ""OTROS GASTOS CAMPO"" matches taxonomy for EXP-16.2.",,COMPRAS,raw_exact_model_fields,
RG-01052,EXP-2.1,Terapias Secado,file_audit,ORBENIN X 36 JER,ORBENIN X 36 JER,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders); folder ""TERAPIAS SECADO"" matches taxonomy for EXP-2.1.",,COMPRAS,raw_exact_model_fields,
RG-01053,EXP-2.3,Vacunas,file_audit,VACUNA CATTLEMASTER GOLD 25 DOSIS,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,"Folder audit (newest_example_folders); folder ""VACUNAS"" matches taxonomy for EXP-2.3.",,COMPRAS,raw_exact_model_fields,
RG-01054,EXP-2.3,Vacunas,file_audit,VACUNA CATTLEMASTER GOLD FP5 L5 25 DOSIS,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,"Folder audit (newest_example_folders); folder ""VACUNAS"" matches taxonomy for EXP-2.3.",,COMPRAS,raw_exact_model_fields,
RG-01055,EXP-2.4,Sales Minerales,file_audit,VITAMIN+ TERNERO X 10 BOLOS,VITAMIN+ TERNERO X 10 BOLOS,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders); folder ""SALES MINERALES"" matches taxonomy for EXP-2.4.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01056,EXP-4.2,Bolos Silo,file_audit,Bolos bramadero,,HECTOR ADRIAN VALENZUELA PAREDES,,"Folder audit (newest_example_folders); folder ""BOLOS SILO"" matches taxonomy for EXP-4.2.",,COMPRAS,raw_exact_model_fields,
RG-01057,EXP-4.2,Bolos Silo,file_audit,Bolos demaihue,,HECTOR ADRIAN VALENZUELA PAREDES,,"Folder audit (newest_example_folders); folder ""BOLOS SILO"" matches taxonomy for EXP-4.2.",,COMPRAS,raw_exact_model_fields,
RG-01058,EXP-4.2,Bolos Silo,file_audit,Bolos maitÃ©n,,HECTOR ADRIAN VALENZUELA PAREDES,,"Folder audit (newest_example_folders); folder ""BOLOS SILO"" matches taxonomy for EXP-4.2.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01059,EXP-4.2,Bolos Silo,file_audit,Conf. Bolos bramadero,,HECTOR ADRIAN VALENZUELA PAREDES,,"Folder audit (newest_example_folders); folder ""BOLOS SILO"" matches taxonomy for EXP-4.2.",,COMPRAS,raw_exact_model_fields,
RG-01060,EXP-4.2,Bolos Silo,file_audit,CONFECCIÃN BOLOS PRADERA,CONFECCIÃN bolos 196 totales,SERVICIOS AGRICOLAS CORPAL SPA,,"Folder audit (newest_example_folders); folder ""BOLOS SILO"" matches taxonomy for EXP-4.2.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01061,EXP-4.2,Bolos Silo,file_audit,ConfecciÃ³n de bolos,,HECTOR ADRIAN VALENZUELA PAREDES,,"Folder audit (newest_example_folders); folder ""BOLOS SILO"" matches taxonomy for EXP-4.2.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01064,EXP-4.3,Bolos Heno,file_audit,Bolos pasto seco,,HECTOR ADRIAN VALENZUELA PAREDES,,"Folder audit (newest_example_folders); folder ""BOLOS HENO"" matches taxonomy for EXP-4.3.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01065,EXP-5.1,Concentrado Vacas,file_audit,MAIZ ROLEADO PF GRANEL x KG-ALIMENTOS(E)-MAIZ,,COMPAÃÃA AGROPECUARIA COPEVAL S.A.,,"Folder audit (newest_example_folders); folder ""CONCENTRADO VACAS"" matches taxonomy for EXP-5.1.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01066,EXP-5.2,Concentrado Crianza,file_audit,T. COLUN CRECIMIENTO X 25 KG,T. COLUN CRECIMIENTO X 25 KG,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders); folder ""CONCENTRADO CRIANZA"" matches taxonomy for EXP-5.2.",,COMPRAS,raw_exact_model_fields,
RG-01067,EXP-5.3,Concentrado Otros Animales,file_audit,COLMILLO BLANCO X 20KG (ADULTO&CACHORRO),COLMILLO BLANCO X 20KG (ADULTO&CACHORRO),COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders); folder ""CONCENTRADO OTROS ANIMALES"" matches taxonomy for EXP-5.3.",,COMPRAS,raw_exact_model_fields,
RG-01068,EXP-5.3,Concentrado Otros Animales,file_audit,MAIZ HOJUELA COLUN X 25 KG,MAIZ HOJUELA COLUN X 25 KG,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders); folder ""CONCENTRADO OTROS ANIMALES"" matches taxonomy for EXP-5.3.",,COMPRAS,raw_exact_model_fields,
RG-01069,EXP-5.3,Concentrado Otros Animales,file_audit,PERRO FIT FORMULA ADULTO X 20 KG,PERRO FIT FORMULA ADULTO X 20 KG,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders); folder ""CONCENTRADO OTROS ANIMALES"" matches taxonomy for EXP-5.3.",,COMPRAS,raw_exact_model_fields,
RG-01070,EXP-5.5,Sustituto Lacteo,file_audit,SUSTITUTO LACTEO COLUN (SPT) 25 KG,SUSTITUTO LACTEO COLUN (SPT) 25 KG,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-5.3,EXP-5.5]; assigned EXP-5.5 by item semantics vs taxonomy.",,COMPRAS,raw_exact_model_fields,
RG-01071,EXP-5.5,Sustituto Lacteo,file_audit,SUST. KALMILAC PLUS 25 KGS SCHILS,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,"Folder audit (newest_example_folders); folder ""SUSTITUTO LACTEO"" matches taxonomy for EXP-5.5.",,COMPRAS,raw_exact_model_fields,
RG-01072,EXP-6.2,Nitrogeno,file_audit,UREA GRANULADA FUNDO,UREA GRANULADA FUNDO,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders); folder ""NITROGENO"" matches taxonomy for EXP-6.2.",,COMPRAS,raw_exact_model_fields,
RG-01073,EXP-8.1,Pradera Perenne,file_audit,SEMILLA TREBOL BLANCO KOTUKU X 4 KG,SEMILLA TREBOL BLANCO KOTUKU,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders); folder ""PRADERA ROTACION CORTA"" matches taxonomy for EXP-8.2. [Corrected to match client_product_rule label for identical item.]",,COMPRAS,raw_exact_model_fields,
RG-01074,EXP-8.1,Pradera Perenne,file_audit,SEMILLA TREBOL BLANCO RURU X 4 KG,SEMILLA TREBOL BLANCO RURU,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders); folder ""PRADERA ROTACION CORTA"" matches taxonomy for EXP-8.2. [Corrected to match client_product_rule label for identical item.]",,COMPRAS,raw_exact_model_fields,
RG-01076,EXP-2.5,Otros Medicamentos,client_product_rule,TUBERCULINA CZV PPD BOVINA 50 DS.,10000923,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS MEDICAMENTOS"" -> EXP-2.5.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01077,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,LAPIZ ALLFLEX GRANDE (NEGRO),11001202,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS SALUD ANIMAL"" -> EXP-2.6.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01078,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,LEVANTADOR DE VACAS STANDARD 201613,11001215,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS SALUD ANIMAL"" -> EXP-2.6.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01079,EXP-16.2,Otros Gastos Campo,client_product_rule,PINTACAL X 25 KILOS SOPROCAL,11003072,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01080,EXP-14.2,Mantencion Cercos,client_product_rule,"TRANCA METALICA GALVANIZADA 4,2 MT",23000345,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""MANTENCION CERCOS"" -> EXP-14.2.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01081,EXP-4.2,Bolos Silo,client_product_rule,FILM EST. PLASTYVERG 1500 x 750 x 25,27000071,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""BOLOS SILO"" -> EXP-4.2.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01082,EXP-4.1,Parva Silo,client_product_rule,PLAST.SILOFARM 14Mx50M x 130MIC,27000090,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""PARVA SILO"" -> EXP-4.1.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01083,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,SP. ECO CMT CHECK (SPARTAN CHECK),43001444,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS SALUD ANIMAL"" -> EXP-2.6.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01084,ADM-1.6,Utiles y gastos de oficina.,client_product_rule,JABON GRANEL ECONOMICO 5 LTS.97061,43001506,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""UTILES Y GASTOS DE OFICINA"" -> ADM-1.6.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01085,ADM-1.6,Utiles y gastos de oficina.,client_product_rule,HIGIENICO 120 METROS X 8 UN 52120,43004121,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""UTILES Y GASTOS DE OFICINA"" -> ADM-1.6.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01086,EXP-9.2,Otros Gastos Riego,client_product_rule,K-L ASPERSOR NELSON R2000 RED - RED,50001589,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS RIEGO"" -> EXP-9.2.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01087,EXP-16.2,Otros Gastos Campo,client_product_rule,BICARBONATO DE SODIO X 25 KG,7025658,COLUN,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01088,EXP-11.3,Petroleo,client_product_rule,PETROLEO DIESEL ULTRA,7070050,COOP. AGRICOLA Y LECHERA LA UNION,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01089,EXP-11.3,Petroleo,client_product_rule,PETROLEO DIESEL ULTRA (DISTRIBUCION),7602487,COOP. AGRICOLA Y LECHERA LA UNION,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01090,EXP-11.3,Petroleo,client_product_rule,PETROLEO DIESEL G-B,,INVERSIONES ENEX S.A.,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01091,EXP-11.3,Petroleo,client_product_rule,DIESEL,,SOC. TRANP. STEUER HOLMGREN Y COMPAÑIA L,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01092,EXP-11.3,Petroleo,client_product_rule,DIESEL,,DISTRIBUIDORA COMERCIAL P Y G LIMITADA,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01093,EXP-11.3,Petroleo,client_product_rule,DIESEL,,CONERCIAL Y SERVICIOS J Y M LTDA,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01094,EXP-11.3,Petroleo,client_product_rule,DIESEL,,PATRICIO SANTIAGO CAREY BRIONES,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01095,EXP-11.3,Petroleo,client_product_rule,PETROLEO DIESEL G-B,,SOC DE INVER LAGO RANCO SPA,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01096,EXP-16.2,Otros Gastos Campo,client_product_rule,TERMOMETRO PARA LECHE,7039675,COLUN,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01097,EXP-16.2,Otros Gastos Campo,client_product_rule,JARRA MEDIDORA 500 ML (SHOOF),7603512,COLUN,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01098,EXP-16.2,Otros Gastos Campo,client_product_rule,SULFATO DE COBRE X 25 KL.,7051438,COLUN,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",,COMPRAS,taxonomy_income_vs_expense_family,
RG-01123,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit_corrected,BLOQ. SOLAR BANANA BOAT FPS 50 X 1 L,BLOQ. SOLAR BANANA BOAT FPS 50 X 1 L,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder re-audit: item misfiled in folder(s) ['EXP-14.2', 'EXP-16.1', 'EXP-2.2', 'EXP-2.5', 'EXP-2.6', 'EXP-7.0', 'EXP-8.1']; corrected to EXP-16.1 by product/taxonomy semantics.",,COMPRAS,raw_exact_model_fields,
RG-01124,EXP-2.4,Sales Minerales,file_audit_corrected,BILIFAR X 120 G,BILIFAR X 120 G,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder re-audit: item misfiled in folder(s) ['EXP-14.2', 'EXP-16.1', 'EXP-2.4', 'EXP-2.6']; corrected to EXP-2.5 by product/taxonomy semantics. [Aligned to client_product_rule: BILIFAR -> EXP-2.4.]",,COMPRAS,raw_exact_model_fields,
